店铺名称,手机品牌,商品编号,商品名称,CPU型号,后摄主摄像素,前摄主摄像素,系统,商品评价量,手机价格
疆界互联旗舰店,小米（MI）,72001392854,小米红米9A Redmi智能老人手机 4G+64G 砂石黑 官方标配,其他,1300万像素,500万像素,Android,5万+,699
一佳手机专营店,华为（HUAWEI）,10037600000000,华为（HUAWEI）优畅享20 5G,天玑720,1300万像素,800万像素,Android,5000+,1149
江苏移动京东自营店,荣耀（HONOR）,100019000000,荣耀荣耀50 Pro,骁龙778G,10800万像素,3200万像素,Android,85,2459
纽曼京东自营官方旗舰店,纽曼（Newman）,100021000000,纽曼F10,,无后置摄像头,无前置摄像头,功能机,1万+,198
vivo五通专卖店,vivo,10042200000000,vivoY32,其他,1300万像素,800万像素,其他OS,2000+,1099
荣耀京东自营旗舰店,荣耀（HONOR）,100016000000,荣耀荣耀畅玩20 Pro,,,,其他,500+,1299
头号卖家旗舰店,OPPO,10029300000000,OPPOA53,其他,1300万像素,800万像素,Android,1000+,849
OKSJ手机旗舰店,荣耀（HONOR）,10048600000000,荣耀（HONOR）荣耀Play 6T ,,,,Android,200+,1199
索爱（soaiy）手机京东自营旗舰店,索爱（soaiy）,100037000000,索爱SA-T1,其他,无后置摄像头,其他,功能机,500+,99
京联通达旗舰店,华为（HUAWEI）,10026900000000,【华为智选】U-Magic 优畅享20Plus 5G手机 幻夜黑 全网通（8+128GB）【90天碎屏险】,其他,4800万像素,1600万像素,Android,500+,1549
iQOO兰珊专卖店,vivo,10044500000000,vivovivo iQOONeo6,骁龙8 Gen 1,6400万像素,1600万像素,Android,200+,3299
好机汇手机专营店,华为（HUAWEI）,10045500000000,华为（HUAWEI）优畅享20,,1300万像素,800万像素,Android,200+,1199
淘金手机旗舰店,荣耀（HONOR）,10034600000000,荣耀Magic3 Pro 旗舰新品5G手机 骁龙888游戏 【咨询赠Type-C线】 亮黑色【8+256G】 官方标配,其他,其他,其他,Android,5000+,6399
京东电竞手机官方旗舰店,Apple,10038700000000,Appleiphone13Pro Max,,,,iOS,2000+,9518
AGM京东自营官方旗舰店,AGM,100017000000,AGMG1,,,,Android,500+,3599
弗瑞尔手机通讯专营店,金立（Gionee）,10040900000000,金立（Gionee）T90,,,,功能机,5000+,128
炜东电商旗舰店,荣耀（HONOR）,10037300000000,荣耀（HONOR）荣耀畅玩20pro,,,,Android,1000+,1258
OPPO欧粉专卖店,OPPO,10029600000000,OPPOK9,骁龙768G,6400万像素,3200万像素,Android,2000+,1529
vivo官方旗舰店,vivo,10033500000000,vivoS10,天玑1100,6400万像素,4400万像素,Android,2000+,1999
疆界互联旗舰店,小米（MI）,10024800000000,小米（MI）红米Note9pro 5G,骁龙750G,1亿像素,1600万像素,Android,2万+,1268
形派手机旗舰店,朵唯（DOOV）,10041200000000,朵唯（DOOV）D99全网通4G学生手机移动联通电信版大字大声超长待机老人手机 中国红【移动版】,,,,其他,5000+,65
蜜茶手机旗舰店,Apple,10028000000000,AppleiPhone 11,,,,iOS,2000+,4199
炜东电商旗舰店,荣耀（HONOR）,10038900000000,荣耀（HONOR）荣耀play5活力版,,,,其他,500+,1299
OPPO手机乐良专卖店,OPPO,10049600000000,OPPOK10,,6400万像素,1600万像素,Android,90,2499
广州电信京东自营旗舰店,APPLE,100029000000,APPLEiPhone 13,,,,iOS,2000+,5399
疆界互联旗舰店,小米（MI）,10030800000000,小米（MI）Note10 pro,天玑1100,6400万像素,1600万像素,Android,1万+,2999
广州电信京东自营旗舰店,OPPO,100025000000,OPPOK7x,天玑700,4800万像素,1600万像素,Android,1000+,1089
天语手机京东自营官方旗舰店,天语（K-TOUCH）,100018000000,天语S9 4G,其他,其他,其他,功能机,2000+,239
纽曼京东自营官方旗舰店,纽曼（Newman）,100036000000,纽曼M560（J）,,,,功能机,1000+,168
关爱心（GAIX）京东自营旗舰店,关爱心（GAIX）,100014000000,关爱心G3,,无后置摄像头,无前置摄像头,功能机,5000+,149
炜东电商旗舰店,vivo,10046300000000,vivoiQOO U5x,,,,Android,200+,1098
头号卖家旗舰店,一加,10038200000000,一加一加9rt,,,,其他OS,1000+,2799
炜东电商旗舰店,华为（HUAWEI）,10037600000000,华为（HUAWEI）P50系列,,,,HarmonyOS 2,2000+,4808
维西特手机专营店,金立（Gionee）,10037500000000,金立（Gionee）T30,,,,功能机,1万+,99
微焱数码旗舰店,真我（realme）,10037600000000,真我（realme）GT neo闪速,天玑1200,6400万像素,1600万像素,Android,1万+,1688
炜东电商旗舰店,荣耀（HONOR）,10034800000000,荣耀（HONOR）荣耀X20,天玑900,6400万像素,其他,Android,2000+,1328
vivo五通专卖店,vivo,10046200000000,vivovivo x80,,,,Android,44,4499
千瑞达手机旗舰店,华为（HUAWEI）,10036000000000,华为（HUAWEI）P50 Pro,麒麟9000,5000万像素,1300万像素,HarmonyOS 2,1000+,7388
纽曼京东自营官方旗舰店,纽曼（Newman）,100017000000,纽曼F20,,,,功能机,2000+,249
OPPO墨白专卖店,OPPO,10043200000000,OPPOOPPO A96,其他,其他,其他,Android,200+,1669
金点优选手机旗舰店,纽曼（Newman）,10031900000000,纽曼（Newman）K99,其他,无后置摄像头,无前置摄像头,功能机,2000+,65
关爱心数码旗舰店,关爱心,10024500000000,关爱心S9,其他,无后置摄像头,无前置摄像头,功能机,1万+,97.98
京域手机旗舰店,vivo,10047700000000,vivoX80 Pro,,,,Android,100+,5999
OPPO墨白专卖店,OPPO,10040900000000,【2259起】OPPO Reno7 Pro手机oppo手机5G新品opporeno6闪充游戏拍照手机 Reno7Pro星雨心愿（8G+256G）现货速发 官方标配【2年联保+晒单30红包】,天玑1200,5000万像素,3200万像素,Android,1000+,3399
头号卖家旗舰店,荣耀（HONOR）,10048500000000,荣耀（HONOR）荣耀play6t,,,,Android,100+,1399.01
微炫数码旗舰店,Apple,10037100000000,Apple苹果13,,其他,其他,iOS,2000+,5589
OPPO小欧专卖店,OPPO,10041100000000,OPPOReno7 SE,,,,Android,200+,1799
漫博游旗舰店,华为（HUAWEI）,10045900000000,60 SE 新品5G手机店内可选华为手机 流光幻镜 8+256GB送碎屏险（90天）,,,,Android,200+,2149
海信手机京东自营旗舰店,海信（Hisense）,100018000000,海信A5 Pro 阅读手机,其他,1300万像素,500万像素,Android,2万+,1799
vivo五通专卖店,vivo,10038300000000,vivovivo T1,骁龙778G,6400万像素,1600万像素,其他OS,1000+,2169
微炫数码旗舰店,荣耀（HONOR）,67950898495,荣耀（HONOR）荣耀X20(5G),天玑900,,,Android,1000+,1399
久汇通手机旗舰店,华为（HUAWEI）,10041700000000,华为（HUAWEI）畅享20,,1300万像素,800万像素,Android,5000+,1089
OPPO手机乐良专卖店,OPPO,10040900000000,OPPOReno 7,骁龙778G,6400万像素,3200万像素,Android,1000+,2669
vivo官方旗舰店,vivo,10025000000000,vivoX60 Pro,,4800万像素,3200万像素,Android,2000+,3699
朵唯手机京东自营旗舰店,朵唯（DOOV）,100026000000,朵唯X21,其他,无后置摄像头,无前置摄像头,功能机,5000+,139
金点优选手机旗舰店,朵唯（DOOV）,10043000000000,朵唯（DOOV）M580,,,,其他,5000+,69
茄子手机旗舰店,小米（MI）,10039000000000,小米（MI）红米note 11,,,,Android,1000+,1999
诺基亚手机官方旗舰店,诺基亚（NOKIA）,10023800000000,诺基亚（NOKIA）106,其他,无后置摄像头,其他,功能机,1万+,159
纽曼手机旗舰店,纽曼（Newman）,10028700000000,纽曼（Newman）S90,其他,无后置摄像头,无前置摄像头,功能机,5000+,159
OPPO优品专卖店,OPPO,10044300000000,OPPOFind X5,,,,Android,100+,5799
广东联通京东自营旗舰店,OPPO,100025000000,OPPOK7x,天玑700,4800万像素,1600万像素,Android,1000+,1089
鸣逸手机专营店,索野（SOYES）,18022564631,索野 S10H迷你手机智能学生儿童 全网通4g 初中手机 超薄小型 超小袖珍 屏智能触屏微信QQ考试 黑色8S移动联通4g1+8,其他,,,Android,1000+,268
vivo官方旗舰店,vivo,10049100000000,vivoS15e,,,,Android,98,1999
京东电竞手机官方旗舰店,华为（HUAWEI）,10046700000000,【12期免息可选】华为nova9se 新品手机 冰晶蓝 【8GB+256GB】66W华为原装充电器套装,其他,其他,其他,HarmonyOS 2.0.1,200+,2349
华飞手机专营店,华为（HUAWEI）,66266754500,华为（HUAWEI）畅享10e,其他,,,Android,2000+,828
头号卖家旗舰店,OPPO,10043000000000,OPPOA36,其他,,,Android,500+,1569
京铠玄手机旗舰店,华为（HUAWEI）,10041100000000,华为（HUAWEI）华为nova 8 SE,,,,HarmonyOS 2,5000+,1599.01
京域手机旗舰店,vivo,10042200000000,vivoS12 Pro,天玑1200,1亿像素,其他,Android,200+,2799
茄子手机旗舰店,小米（MI）,10026700000000,小米（MI）redmi K40 ,,,,,2万+,2699
东呵东手机专营店,OPPO,10036300000000,OPPOOPPO  A11s,,1300万像素,800万像素,Android,1000+,1099
头号卖家旗舰店,iQOO,10047900000000,iQOOiQOO Neo6,,,,Android,42,3299
博恒聚优手机专营店,荣耀（HONOR）,10040800000000,荣耀60se 5G新品手机 120Hz十亿色曲面屏 66W超级快充  全网通版 流光幻境 8+256G【官方标配】,天玑900,,,Android,500+,2499
微炫数码旗舰店,荣耀（HONOR）,70479667895,荣耀（HONOR）荣耀50pro (5G),其他,10800万像素,1200万像素,Android,2000+,2549
天语手机京东自营官方旗舰店,天语（K-TOUCH）,100006000000,天语Q8,其他,其他,其他,功能机,2万+,278
微炫数码旗舰店,荣耀（HONOR）,10034900000000,荣耀X20 5g手机【荣耀X30店内可选】 66W超级快速充电 钛空银 全网通(8GB 128GB),天玑900,6400万像素,1600万像素,Android,1000+,1399
疆界互联旗舰店,荣耀（HONOR）,10041000000000,荣耀（HONOR）荣耀60se,,,,Android,500+,2499
OKSJ手机旗舰店,华为（HUAWEI）,67126728009,华为（HUAWEI）P40 Pro (5G),麒麟990 5G,5000万像素,3200万像素,Android,1万+,7588
疆界互联旗舰店,荣耀（HONOR）,10031300000000,荣耀（HONOR）荣耀50（5G）,骁龙778G,,,Android,2万+,2999.01
关爱心（GAIX）京东自营旗舰店,关爱心（GAIX）,100026000000,关爱心R9,,无后置摄像头,,功能机,1万+,149
京东之家官方旗舰店,荣耀（HONOR）,10044500000000,荣耀（HONOR）荣耀magic4,,,,Android,500+,3999.01
小米手机官方旗舰店,小米（MI）,10042900000000,小米（MI）2201123C,,,,Android,2000+,3999
OPPO优品专卖店,OPPO,10043100000000,OPPOA36,,1300万像素,800万像素,Android,500+,999
炜东电商旗舰店,荣耀（HONOR）,10034600000000,荣耀（HONOR）荣耀Magic3系列,骁龙888 Plus,5000万像素,1300万像素,Android,5000+,4399
京东之家官方旗舰店,OPPO,10031400000000,OPPO A35 轻薄时尚外观 AI智能三摄 全网通拍照手机 老人机千元机 a32 长续航升级a35 雾海蓝 4+64G 官方标配,其他,1300万像素,800万像素,Android,100+,839
中国移动官方旗舰店,Apple,100027000000,AppleiPhone 13 Pro Max,,,,iOS,1万+,9799
iQOO兰珊专卖店,vivo,10034800000000,vivovivo iQOO8&iQOO8pro,骁龙888,4800万像素,1600万像素,Android,2000+,2999
华信通手机专营店,华为（HUAWEI）,10046800000000,华为智选Hi nova9pro 5G手机hinova9pro 亮黑色 8+256G(原装100W充电套装),骁龙778G,5000万像素,3200万像素,Android,200+,3969
京联通达旗舰店,华为（HUAWEI）,10041800000000,华为智选 麦芒10SE 5G手机 幻夜黑6G+128G 全网通 碎屏险套装,,1300万像素,800万像素,,2000+,1549
vivo京东自营官方旗舰店,vivo,100016000000,vivoY30,其他,1300万像素,800万像素,Android,10万+,1299
OPPO京东自营官方旗舰店,OPPO,100014000000,OPPOA72,其他,1600万像素,800万像素,Android,20万+,1799
AGM手机旗舰店,AGM,10029600000000,AGMX5,紫光展锐,4800万像素,1600万像素,Android,200+,2999
红魔官方旗舰店,努比亚（nubia）,10044000000000,努比亚（nubia）红魔7,骁龙8 Gen 1,6400万像素,800万像素,Android,500+,3679
纽曼京东自营官方旗舰店,纽曼（Newman）,100010000000,纽曼F9,其他,无后置摄像头,无前置摄像头,功能机,5000+,259
华信通手机专营店,华为（HUAWEI）,10046500000000,华为 Nova9 se 新品手机 幻夜黑 8+256G(华为原装66W充电套装+碎屏险),骁龙680,10800万像素,1600万像素,HarmonyOS 2.0.1,500+,2319
OPPO手机乐良专卖店,OPPO,10049200000000,OPPOA55s,,,,Android,41,1199
炜东电商旗舰店,vivo,10042200000000,vivoY55s,,5000万像素,800万像素,Android,200+,1298
iQOO兰珊专卖店,vivo,10031300000000,vivoiQOO Neo5/Neo5S,骁龙888,4800万像素,1600万像素,Android,2万+,2499
华信通手机专营店,华为（HUAWEI）,10036700000000,华为智选 NZone S7pro \/ S7Pro+ 5G手机 【S7Pro+】优雅黑 全网通（8G+128G） 官方标配,,6400万像素,1600万像素,其他,2000+,1399
京铠玄手机旗舰店,华为（HUAWEI）,10042700000000,华为智选 NZONE S7 5G手机 优雅黑 6+128GB,天玑700,,,Android,5000+,1599
鹏瑶旗舰店,小米（MI）,10028500000000,小米（MI）小米MIX FOLD,骁龙888,,,Android,500+,6099
iQOO兰珊专卖店,vivo,10036800000000,vivoiQOO Z5,骁龙778G,6400万像素,1600万像素,Android,2000+,1599
鹏瑶旗舰店,小米（MI）,10031500000000,小米（MI）红米Note 10,天玑700,4800万像素,800万像素,Android,5000+,948
OPPO小欧专卖店,OPPO,10040900000000,OPPOReno7 Pro,其他,,,Android,1000+,3399
vivo五通专卖店,vivo,10042200000000,vivoY55s,天玑700,5000万像素,800万像素,其他OS,500+,1299
OKSJ手机旗舰店,Hi nova,10041500000000,Hi novaHi nova9,其他,,,Android,2000+,2799
博恒聚优手机专营店,荣耀（HONOR）,10043500000000,荣耀畅玩20 4G全网通 新品手机 学生老人机畅享plus智能 幻夜黑【4+64GB】 官方标配,,,,Android,2000+,739
realme真我京东自营旗舰店,真我（realme）,100025000000,真我GT 大师探索版,骁龙870,5000万像素,3200万像素,Android,5万+,3199
秦王湖手机旗舰店,华为（HUAWEI）,10036300000000,荣耀50 新品5G男女款手机 1亿像素清影像 6.57英寸曲屏 夏日琥珀 全网通12+256G送季度碎屏险+1年保修,骁龙778G,,3200万像素,Android,1000+,3199
头号卖家旗舰店,vivo,10021800000000,vivoY30,,,,Android,500+,1299
千瑞达手机旗舰店,华为（HUAWEI）,10047900000000,华为（HUAWEI）P50 Pro,骁龙888,6400万像素,1300万像素,HarmonyOS 2,100+,5988
微炫数码旗舰店,小米（MI）,10024800000000,小米 Redmi 红米Note9Pro 一亿像素 120Hz刷新率 5G手机 湖光秋色 8GB+256GB,其他,其他,其他,Android,2000+,1349
微焱数码旗舰店,荣耀（HONOR）,10041200000000,荣耀（HONOR）荣耀畅玩30 Plus,,,,Android,200+,1159
鹏瑶旗舰店,小米（MI）,10039000000000,小米（MI）Redmi Note 11 Pro ,,,,Android,5000+,1599
飞利浦手机通讯旗舰店,飞利浦,10041000000000,飞利浦PH2,,,,Android,500+,779
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,100026000000,飞利浦E536,,无后置摄像头,无前置摄像头,功能机,5000+,198
飞利达手机通讯专营店,荣耀（HONOR）,10044400000000,荣耀（HONOR）荣耀X30,,,,Android,500+,1699
小米手机官方旗舰店,小米（MI）,10041900000000,小米11青春活力版5G手机新品 骁龙778G处理器 (33W充电器套装） 清凉薄荷 8GB+256GB,,,,Android,500+,2199
OPPO手机乐良专卖店,OPPO,10040900000000,OPPOReno7Pro,,5000万像素,3200万像素,Android,500+,3699
天域手机专营店,Apple,10037100000000,AppleApple iPhone 13 5G,,,,iOS,2000+,5499
纽曼京东自营官方旗舰店,纽曼（Newman）,100020000000,纽曼A9-4G,,,,功能机,500+,228
京域手机旗舰店,vivo,10038400000000,vivoZ5x,天玑900,5000万像素,,Android,100+,1399
天翼电信京东自营旗舰店,vivo,100034000000,vivoS12,,,,其他,500+,2399
vivo京东自营官方旗舰店,vivo,100026000000,vivoY53s (t2版),天玑900,,800万像素,Android,2万+,1999
守护宝手机京东自营旗舰店,守护宝,100016000000,守护宝K230 4G版,其他,其他,其他,功能机,2万+,199
头号卖家旗舰店,华为（HUAWEI）,10046100000000,华为（HUAWEI）nova9 SE,骁龙680,,,HarmonyOS 2.0.1,200+,2399
纽曼京东自营官方旗舰店,纽曼（Newman）,100008000000,纽曼L6,其他,其他,无前置摄像头,功能机,1万+,158
中国移动官方旗舰店,OPPO,100018000000,OPPOA56,,,,Android,5000+,1499
头号卖家旗舰店,小米（MI）,10046700000000,小米（MI）小米 Redmi K50 Pro,,1亿像素,2000万像素,Android,500+,3599
京铠玄手机旗舰店,华为（HUAWEI）,68373059800,华为（HUAWEI）nova 7 5G,麒麟985,6400万像素,3200万像素,Android,5000+,2599
奥马科技手机专营店,酷比（koobee）,10044500000000,酷比（koobee）i13Pro,,,,Android,86,689
上海电信京东自营旗舰店,Apple,100014000000,AppleiPhone 12,,,,,500+,4499
OKSJ手机旗舰店,华为（HUAWEI）,10027500000000,华为（HUAWEI）Mate 40E,其他,6400万像素,1300万像素,其他OS,5000+,5949
realme真我官方旗舰店,真我（realme）,10036800000000,真我（realme）realme 真我GT Neo2,骁龙870,6400万像素,1600万像素,Android,5000+,2399
OKSJ手机旗舰店,华为（HUAWEI）,10025500000000,华为（HUAWEI）Mate 40,其他,5000万像素,1300万像素,Android,5000+,6399
蜜茶手机旗舰店,Apple,10027000000000,AppleiPhone XR,,,,iOS,2000+,3288
京铠玄手机旗舰店,华为（HUAWEI）,68372916149,华为nova7 5G手机【Pro店内可选】 仲夏紫 8+128GB,麒麟985,6400万像素,3200万像素,其他OS,2万+,2588
博恒聚优手机专营店,华为（HUAWEI）,10049900000000,【6期免息】华为 nova9 手机 HUAWEI 店内HInova9pro 5G手机可选 9号色 8+128GB 华为原装66W充电套装,,,3200万像素,HarmonyOS 2,90,2519
守护宝手机京东自营旗舰店,守护宝,100006000000,守护宝K199,其他,其他,无前置摄像头,功能机,2万+,279
realme真我京东自营旗舰店,真我（realme）,100021000000,真我V23,天玑810,4800万像素,800万像素,Android,25,1899
京东之家官方旗舰店,真我（realme）,10034200000000,真我（realme）GT大师探索,骁龙870,5000万像素,3200万像素,Android,5000+,2889
微焱数码旗舰店,荣耀（HONOR）,10032500000000,荣耀（HONOR）荣耀50se,天玑900,1亿像素,1600万像素,Android,5000+,1568
